q27_nvfp4_dspark_b12x--_p8002.log	
q27_nvfp4_dspark_b12x--_p8003.log	
q27_nvfp4_dspark_b12x--_p8004.log	
q27_nvfp4_dspark_b12x--_p8005.log	
q27_nvfp4_dspark_b12x--_p8006.log	
q27_nvfp4_dspark_b12x--_p8007.log	
q27_nvfp4_dspark_p8000.log	Using B12xNvFp4LinearKernel for NVFP4 GEMM|Using FLASHINFER attention backend
q27_nvfp4_dspark_p8001.log	Using B12xNvFp4LinearKernel for NVFP4 GEMM|Using FLASHINFER attention backend
q27_nvfp4_dspark_p8002.log	Using B12xNvFp4LinearKernel for NVFP4 GEMM|Using FLASHINFER attention backend
q27_nvfp4_dspark_p8003.log	Using B12xNvFp4LinearKernel for NVFP4 GEMM|Using FLASHINFER attention backend
q27_nvfp4_dspark_p8004.log	Using B12xNvFp4LinearKernel for NVFP4 GEMM|Using FLASHINFER attention backend
q27_nvfp4_dspark_p8005.log	Using B12xNvFp4LinearKernel for NVFP4 GEMM|Using FLASHINFER attention backend
q27_nvfp4_dspark_p8006.log	Using B12xNvFp4LinearKernel for NVFP4 GEMM|Using FLASHINFER attention backend
q27_nvfp4_dspark_p8007.log	Using B12xNvFp4LinearKernel for NVFP4 GEMM|Using FLASHINFER attention backend
q27_nvfp4_flashinfer_b12x--_p8000.log	GPU KV cache size: 174,762 tokens|Using FLASHINFER attention backend|Using FlashInferB12xNvFp4LinearKernel for NVFP4 GEMM
q27_nvfp4_flashinfer_b12x--_p8001.log	GPU KV cache size: 174,762 tokens|Using FLASHINFER attention backend|Using FlashInferB12xNvFp4LinearKernel for NVFP4 GEMM
q27_nvfp4_flashinfer_b12x--_p8002.log	GPU KV cache size: 174,762 tokens|Using FLASHINFER attention backend|Using FlashInferB12xNvFp4LinearKernel for NVFP4 GEMM
q27_nvfp4_flashinfer_b12x--_p8003.log	GPU KV cache size: 174,762 tokens|Using FLASHINFER attention backend|Using FlashInferB12xNvFp4LinearKernel for NVFP4 GEMM
q27_nvfp4_flashinfer_b12x--_p8004.log	GPU KV cache size: 174,762 tokens|Using FLASHINFER attention backend|Using FlashInferB12xNvFp4LinearKernel for NVFP4 GEMM
q27_nvfp4_flashinfer_b12x--_p8005.log	GPU KV cache size: 174,762 tokens|Using FLASHINFER attention backend|Using FlashInferB12xNvFp4LinearKernel for NVFP4 GEMM
q27_nvfp4_flashinfer_b12x--_p8006.log	GPU KV cache size: 174,762 tokens|Using FLASHINFER attention backend|Using FlashInferB12xNvFp4LinearKernel for NVFP4 GEMM
q27_nvfp4_flashinfer_b12x--_p8007.log	GPU KV cache size: 174,762 tokens|Using FLASHINFER attention backend|Using FlashInferB12xNvFp4LinearKernel for NVFP4 GEMM
qwen36_nvfp4_---_p8000.log	Selected FlashInferFP8ScaledMMLinearKernel|Using 'MARLIN' NvFp4 MoE backend|Using MarlinNvFp4LinearKernel for NVFP4 GEMM
qwen36_nvfp4_---_p8001.log	Selected FlashInferFP8ScaledMMLinearKernel|Using 'MARLIN' NvFp4 MoE backend|Using MarlinNvFp4LinearKernel for NVFP4 GEMM
qwen36_nvfp4_---_p8002.log	Selected FlashInferFP8ScaledMMLinearKernel|Using 'MARLIN' NvFp4 MoE backend|Using MarlinNvFp4LinearKernel for NVFP4 GEMM
qwen36_nvfp4_---_p8003.log	Selected FlashInferFP8ScaledMMLinearKernel|Using 'MARLIN' NvFp4 MoE backend|Using MarlinNvFp4LinearKernel for NVFP4 GEMM
qwen36_nvfp4_---_p8004.log	Selected FlashInferFP8ScaledMMLinearKernel|Using 'MARLIN' NvFp4 MoE backend|Using MarlinNvFp4LinearKernel for NVFP4 GEMM
qwen36_nvfp4_---_p8005.log	Selected FlashInferFP8ScaledMMLinearKernel|Using 'MARLIN' NvFp4 MoE backend|Using MarlinNvFp4LinearKernel for NVFP4 GEMM
qwen36_nvfp4_---_p8006.log	Selected FlashInferFP8ScaledMMLinearKernel|Using 'MARLIN' NvFp4 MoE backend|Using MarlinNvFp4LinearKernel for NVFP4 GEMM
qwen36_nvfp4_---_p8007.log	Selected FlashInferFP8ScaledMMLinearKernel|Using 'MARLIN' NvFp4 MoE backend|Using MarlinNvFp4LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-b12x_p8000.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using 'B12X' NvFp4 MoE backend|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-b12x_p8001.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using 'B12X' NvFp4 MoE backend|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-b12x_p8002.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using 'B12X' NvFp4 MoE backend|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-b12x_p8003.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using 'B12X' NvFp4 MoE backend|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-b12x_p8004.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using 'B12X' NvFp4 MoE backend|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-b12x_p8005.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using 'B12X' NvFp4 MoE backend|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-b12x_p8006.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using 'B12X' NvFp4 MoE backend|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-b12x_p8007.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using 'B12X' NvFp4 MoE backend|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-cutlass_p8000.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-cutlass_p8001.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-cutlass_p8002.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-cutlass_p8003.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-cutlass_p8004.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-cutlass_p8005.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-cutlass_p8006.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-cutlass_p8007.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-marlin_p8000.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using 'MARLIN' NvFp4 MoE backend|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-marlin_p8001.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using 'MARLIN' NvFp4 MoE backend|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-marlin_p8002.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using 'MARLIN' NvFp4 MoE backend|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-marlin_p8003.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using 'MARLIN' NvFp4 MoE backend|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-marlin_p8004.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using 'MARLIN' NvFp4 MoE backend|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-marlin_p8005.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using 'MARLIN' NvFp4 MoE backend|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-marlin_p8006.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using 'MARLIN' NvFp4 MoE backend|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-marlin_p8007.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using 'MARLIN' NvFp4 MoE backend|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-triton_p8000.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-triton_p8001.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-triton_p8002.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-triton_p8003.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-triton_p8004.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-triton_p8005.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-triton_p8006.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_b12x-triton_p8007.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_p8000.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_p8001.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_p8002.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_p8003.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_p8004.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_p8005.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_p8006.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen36_nvfp4_p8007.log	Selected B12xTensorFP8ScaledMMLinearKernel|Using FlashInferCuteDslNvFp4W4A16LinearKernel for NVFP4 GEMM
qwen38fn_tp8_---_p8000.log	Using 'FLASHINFER_CUTLASS' NvFp4 MoE backend
qwen38fn_tp8_b12x-b12x_p8000.log	Using 'B12X' NvFp4 MoE backend
qwen38fn_tp8_b12x-cutlass_p8000.log	Using 'VLLM_CUTLASS' NvFp4 MoE backend
qwen38fn_tp8_b12x-triton_p8000.log	
qwen38fn_tp8_bf16kv_b12x--_p8000.log	Using 'FLASHINFER_CUTLASS' NvFp4 MoE backend
qwen38fn_tp8_bf16kv_b12x-cutlass_p8000.log	Using 'VLLM_CUTLASS' NvFp4 MoE backend
qwen38fn_tp8_bf16kv_mtp_b12x--_p8000.log	Using 'FLASHINFER_CUTLASS' NvFp4 MoE backend
qwen38fn_tp8_mtp_b12x-b12x_p8000.log	Using 'B12X' NvFp4 MoE backend
qwen38fn_tp8_mtp_b12x-triton_p8000.log	
